order_id,product_id,product_name,status,order_date,state
16554,23837,Calvin Klein Sportswear Men's Melton Wool Basic Peacoat,Complete,2024-03-04 09:10:00.000000 UTC,California
16554,23837,Calvin Klein Sportswear Men's Melton Wool Basic Peacoat,Complete,2023-12-06 09:10:00.000000 UTC,California
16554,23837,Calvin Klein Sportswear Men's Melton Wool Basic Peacoat,Shipped,2023-11-24 09:10:00.000000 UTC,California
16554,23837,Calvin Klein Sportswear Men's Melton Wool Basic Peacoat,Shipped,2024-03-31 09:10:00.000000 UTC,California
16968,24429,Frogg Toggs Toad Rage Rain Jacket,Shipped,2024-03-28 17:45:00.000000 UTC,Jiangxi
19072,27495,Kanu Surf Men's Barracuda Extended Size Trunk,Complete,2023-03-07 08:39:00.000000 UTC,Rio de Janeiro
19072,27495,Kanu Surf Men's Barracuda Extended Size Trunk,Processing,2023-06-13 08:39:00.000000 UTC,Rio de Janeiro
19072,27495,Kanu Surf Men's Barracuda Extended Size Trunk,Shipped,2023-01-21 08:39:00.000000 UTC,Rio de Janeiro
19072,27495,Kanu Surf Men's Barracuda Extended Size Trunk,Shipped,2022-12-03 08:39:00.000000 UTC,Rio de Janeiro
19549,28173,Texas Tech Red Raiders Mens Boardshort in Plaid Pattern - Slugger,Shipped,2023-11-20 16:54:00.000000 UTC,Pará
20164,29078,Kangol Men's Cuff Less Pull On,Shipped,2024-04-18 05:22:00.000000 UTC,Florida
20164,29078,Kangol Men's Cuff Less Pull On,Shipped,2024-04-07 05:22:00.000000 UTC,Florida
5899,8465,London Fog Women's Kylie Double-Breasted Trench Coat,Complete,2024-04-03 18:13:00.000000 UTC,Henan
13617,19597,Calvin Klein Sportswear Men's Honeycomb Sweater,Cancelled,2023-09-28 13:52:00.000000 UTC,Seoul
13617,19597,Calvin Klein Sportswear Men's Honeycomb Sweater,Returned,2021-09-04 13:52:00.000000 UTC,Seoul
13617,19597,Calvin Klein Sportswear Men's Honeycomb Sweater,Shipped,2023-10-11 13:52:00.000000 UTC,Seoul
3631,5162,Hurley Juniors Slam Dunk Pant,Complete,2023-12-31 06:38:00.000000 UTC,Paraíba
17924,25806,Calvin Klein Men's X Micro Boxer Brief,Complete,2024-04-12 04:20:00.000000 UTC,São Paulo
17924,25806,Calvin Klein Men's X Micro Boxer Brief,Processing,2024-03-21 04:20:00.000000 UTC,São Paulo
4059,5781,Vanity Fair Perfectly Yours Cotton with Lace Plus Size Brief 13-861,Shipped,2019-12-20 04:26:00.000000 UTC,Andalucía
15525,22387,Carhartt 100160 Men's Flame-Resistant Lined Utility Denim Jean Relaxed-Fit,Complete,2024-04-21 04:24:00.000000 UTC,California
15525,22387,Carhartt 100160 Men's Flame-Resistant Lined Utility Denim Jean Relaxed-Fit,Processing,2024-01-04 04:24:00.000000 UTC,California
15525,22387,Carhartt 100160 Men's Flame-Resistant Lined Utility Denim Jean Relaxed-Fit,Processing,2024-01-21 04:24:00.000000 UTC,California
15525,22387,Carhartt 100160 Men's Flame-Resistant Lined Utility Denim Jean Relaxed-Fit,Returned,2024-03-01 04:24:00.000000 UTC,California
9996,14384,Motherhood Maternity: Sports Clip Down Nursing Bra,Shipped,2023-03-27 09:01:00.000000 UTC,Texas
15789,22751,Dickies Men's Young Adult Sized Flat Front Short,Cancelled,2022-06-20 05:14:00.000000 UTC,Fujian
15789,22751,Dickies Men's Young Adult Sized Flat Front Short,Cancelled,2021-10-02 05:14:00.000000 UTC,Fujian
15789,22751,Dickies Men's Young Adult Sized Flat Front Short,Processing,2019-07-25 05:14:00.000000 UTC,Fujian
15789,22751,Dickies Men's Young Adult Sized Flat Front Short,Shipped,2022-11-02 05:14:00.000000 UTC,Fujian
4776,6823,Volcom Juniors Night Walks Bermuda,Cancelled,2023-02-09 09:55:00.000000 UTC,Chiba
4776,6823,Volcom Juniors Night Walks Bermuda,Complete,2022-01-29 09:55:00.000000 UTC,Chiba
4776,6823,Volcom Juniors Night Walks Bermuda,Shipped,2023-11-09 09:55:00.000000 UTC,Chiba
4776,6823,Volcom Juniors Night Walks Bermuda,Shipped,2023-03-12 09:55:00.000000 UTC,Chiba
8986,12915,Swim 365 Plus Size Swimsuit slimming swimdress Swim365,Cancelled,2021-11-26 15:43:00.000000 UTC,Guangdong
8986,12915,Swim 365 Plus Size Swimsuit slimming swimdress Swim365,Complete,2022-12-06 15:43:00.000000 UTC,Guangdong
8986,12915,Swim 365 Plus Size Swimsuit slimming swimdress Swim365,Complete,2022-10-27 15:43:00.000000 UTC,Guangdong
8986,12915,Swim 365 Plus Size Swimsuit slimming swimdress Swim365,Shipped,2023-12-17 15:43:00.000000 UTC,Guangdong
14340,20673,Diesel Men's Larkee 888B Regular Straight-Leg Jean,Shipped,2024-03-26 14:28:00.000000 UTC,Sergipe
15833,22817,Quiksilver Men's Regency Walk Short,Shipped,2022-02-16 08:19:00.000000 UTC,Shanghai
12476,17920,Warren Miller Lean-To Pullover Hoodie - Black,Cancelled,2021-11-05 02:03:00.000000 UTC,Guangdong
12476,17920,Warren Miller Lean-To Pullover Hoodie - Black,Shipped,2024-03-04 02:03:00.000000 UTC,Guangdong
2905,4109,WHITE JUMPSUIT LACING POCKETS LAGENLOOK - FITS - 2X 3X 4X - T593S LOTUSTRADERS,Cancelled,2023-05-28 04:59:00.000000 UTC,Indiana
2905,4109,WHITE JUMPSUIT LACING POCKETS LAGENLOOK - FITS - 2X 3X 4X - T593S LOTUSTRADERS,Complete,2023-01-08 04:59:00.000000 UTC,Indiana
10238,14738,Motherhood Maternity: 3/4 Sleeve Scoop Neck Button Detail Nursing Sleep Top,Complete,2020-09-08 09:41:00.000000 UTC,Nevada
10238,14738,Motherhood Maternity: 3/4 Sleeve Scoop Neck Button Detail Nursing Sleep Top,Complete,2022-06-13 09:41:00.000000 UTC,Nevada
10238,14738,Motherhood Maternity: 3/4 Sleeve Scoop Neck Button Detail Nursing Sleep Top,Shipped,2020-09-26 09:41:00.000000 UTC,Nevada
10238,14738,Motherhood Maternity: 3/4 Sleeve Scoop Neck Button Detail Nursing Sleep Top,Shipped,2019-12-21 09:41:00.000000 UTC,Nevada
16522,23789,Columbia Men's Half Life Reversible Ii Jacket,Complete,2022-12-26 12:59:00.000000 UTC,Tennessee
4570,6503,American Apparel Nylon Tricot Short Short,Returned,2023-04-07 11:46:00.000000 UTC,São Paulo
1115,1585,Wildfox Prairie Rose Baggy Beach Jumper in Ghost Blue,Shipped,2023-12-24 16:12:00.000000 UTC,South Australia
9787,14064,Allegra K Stretchy Thumb Hole Winter Arm Warmer Gloves for Women Black,Cancelled,2021-07-28 02:13:00.000000 UTC,Northern Ireland
5031,7194,TLB Killarney Tie Dye Wrap Around Long Skirt - Blue Tie Dye - Length: 37; Waist: Free Size,Complete,2021-01-06 03:44:00.000000 UTC,Nouvelle-Aquitaine
7528,10826,Vanity Fair Women's Illumination Hipster,Shipped,2023-08-23 10:57:00.000000 UTC,Heilongjiang
7528,10826,Vanity Fair Women's Illumination Hipster,Shipped,2024-01-03 10:57:00.000000 UTC,Heilongjiang
11077,15931,Maidenform Women's Fun Microfiber Fashion Hipster,Shipped,2023-08-16 06:09:00.000000 UTC,País Vasco
11361,16349,HURLEY Tracers Mens T-Shirt,Shipped,2022-09-02 18:53:00.000000 UTC,Texas
14612,21060,G-Star Mens Classic Brooklyn Jean,Cancelled,2020-08-20 15:48:00.000000 UTC,Pays de la Loire
14612,21060,G-Star Mens Classic Brooklyn Jean,Complete,2023-11-21 15:48:00.000000 UTC,Pays de la Loire
14612,21060,G-Star Mens Classic Brooklyn Jean,Shipped,2021-07-27 15:48:00.000000 UTC,Pays de la Loire
1303,1843,Women's Premium Fleece Zip Sleeper Hoodie,Complete,2021-11-04 06:53:00.000000 UTC,New York
1303,1843,Women's Premium Fleece Zip Sleeper Hoodie,Processing,2020-10-03 06:53:00.000000 UTC,New York
2450,3450,Evolution by Cyrus Women's Elbow Sleeve Cowl Neck Dress,Processing,2024-02-13 06:02:00.000000 UTC,Andalucía
8316,11932,Corset-story A3079 corset with pleated trim,Returned,2023-04-02 18:36:00.000000 UTC,Guangdong
17699,25491,Calvin Klein Men's 3 Pack Basic Tank Top,Complete,2022-07-24 12:43:00.000000 UTC,Auvergne-Rhône-Alpes
17699,25491,Calvin Klein Men's 3 Pack Basic Tank Top,Complete,2023-11-30 12:43:00.000000 UTC,Auvergne-Rhône-Alpes
17699,25491,Calvin Klein Men's 3 Pack Basic Tank Top,Complete,2022-07-24 12:43:00.000000 UTC,Auvergne-Rhône-Alpes
17699,25491,Calvin Klein Men's 3 Pack Basic Tank Top,Returned,2022-04-24 12:43:00.000000 UTC,Auvergne-Rhône-Alpes
192,280,Woman Within Plus Size Top Perfect t-shirt with crew neck,Shipped,2021-09-17 06:34:00.000000 UTC,Connecticut
192,280,Woman Within Plus Size Top Perfect t-shirt with crew neck,Shipped,2023-07-30 06:34:00.000000 UTC,Connecticut
2326,3276,Julian Taylor Women's Printed Stripe Ponte Dress,Complete,2024-04-15 13:24:00.000000 UTC,Baden-Württemberg
2326,3276,Julian Taylor Women's Printed Stripe Ponte Dress,Shipped,2023-09-06 13:24:00.000000 UTC,Baden-Württemberg
7779,11180,Flexees Women's Ultimate Instant Slimmer Ultra FirmControl Torsette #5166,Complete,2022-05-12 09:29:00.000000 UTC,Bayern
7779,11180,Flexees Women's Ultimate Instant Slimmer Ultra FirmControl Torsette #5166,Processing,2021-04-09 09:29:00.000000 UTC,Bayern
7779,11180,Flexees Women's Ultimate Instant Slimmer Ultra FirmControl Torsette #5166,Returned,2022-04-29 09:29:00.000000 UTC,Bayern
7779,11180,Flexees Women's Ultimate Instant Slimmer Ultra FirmControl Torsette #5166,Shipped,2022-07-23 09:29:00.000000 UTC,Bayern
11887,17081,DC Men's Rebel Fleece Full Zip Sweater,Shipped,2023-08-06 15:31:00.000000 UTC,Hebei
8552,12294,Anna-Kaci S/M Fit Black Sultry Dominatrix Pleather Halter Lace Up Top and Skirt,Cancelled,2023-04-29 12:55:00.000000 UTC,New York
8552,12294,Anna-Kaci S/M Fit Black Sultry Dominatrix Pleather Halter Lace Up Top and Skirt,Complete,2023-12-29 12:55:00.000000 UTC,New York
8844,12705,Roxy Women's Sweet Vida,Complete,2024-04-21 04:10:00.000000 UTC,California
8844,12705,Roxy Women's Sweet Vida,Shipped,2024-04-11 04:10:00.000000 UTC,California
3721,5308,Hudson Women's Nico Super Skinny Cord,Processing,2023-11-30 06:26:00.000000 UTC,Seoul
5187,7415,Vince Camuto Women's Ombre Panel Underlay Maxi,Complete,2024-04-02 07:13:00.000000 UTC,Pennsylvania
17979,25881,Bottoms Out Men's Flannel Boxer,Complete,2023-12-31 06:52:00.000000 UTC,Gyeonggi-do
19966,28787,Ray-Ban 0RB3498 Rectangular Sunglasses,Shipped,2019-08-19 15:01:00.000000 UTC,Maranhão
7163,10308,BedHead Pajamas Women's Hawaiian Paisley Lagoon Camisole and Pant Set,Cancelled,2023-10-16 18:20:00.000000 UTC,Sergipe
7163,10308,BedHead Pajamas Women's Hawaiian Paisley Lagoon Camisole and Pant Set,Returned,2022-01-31 18:20:00.000000 UTC,Sergipe
7163,10308,BedHead Pajamas Women's Hawaiian Paisley Lagoon Camisole and Pant Set,Shipped,2023-12-10 18:20:00.000000 UTC,Sergipe
7163,10308,BedHead Pajamas Women's Hawaiian Paisley Lagoon Camisole and Pant Set,Shipped,2023-08-04 18:20:00.000000 UTC,Sergipe
7939,11409,Bali Women's Bali Powershape Pretty Half Slip,Cancelled,2024-02-29 11:33:00.000000 UTC,Liaoning
7939,11409,Bali Women's Bali Powershape Pretty Half Slip,Complete,2022-03-19 11:33:00.000000 UTC,Liaoning
14218,20489,Original Penguin Men's Lightweight Blazer,Complete,2023-03-24 06:31:00.000000 UTC,Guangdong
14218,20489,Original Penguin Men's Lightweight Blazer,Shipped,2023-01-03 06:31:00.000000 UTC,Guangdong
1307,1847,Michael Stars Women's Long Sleeve Sweatshirt,Cancelled,2020-06-25 00:09:00.000000 UTC,New York
1628,2306,District Threads DT241 Juniors Slub V-Neck Hoodie,Complete,2024-04-09 18:55:00.000000 UTC,Inner Mongolia Autonomous Region
1628,2306,District Threads DT241 Juniors Slub V-Neck Hoodie,Processing,2021-04-04 18:55:00.000000 UTC,Inner Mongolia Autonomous Region
4202,5980,LOCOMO Women Ankle Length Footless Legging Tight Knee Smile Face Pad FFT001 One Size,Complete,2024-01-25 17:46:00.000000 UTC,Utah
7817,11241,Leonisa Contour Boyshort Shaper 018678,Complete,2021-12-16 07:42:00.000000 UTC,Distrito Federal
13038,18755,MJ Soffe Men's Training Fleece Hooded Sweatshirt,Processing,2023-05-12 15:11:00.000000 UTC,Victoria
9656,13887,DeLux Moose Face Wool Pilot Animal Cap/Hat with Ear Flaps and Poms,Shipped,2024-04-21 03:23:27.934535 UTC,Rio Grande do Sul
11702,16830,Pure Linen Long-sleeved Shirts,Cancelled,2021-10-09 11:44:00.000000 UTC,Arizona
11702,16830,Pure Linen Long-sleeved Shirts,Shipped,2023-06-19 11:44:00.000000 UTC,Arizona
505,729,Calvin Klein Jeans Women's Fitted Denim Shirt,Cancelled,2024-02-01 12:54:00.000000 UTC,California
505,729,Calvin Klein Jeans Women's Fitted Denim Shirt,Processing,2024-01-30 12:54:00.000000 UTC,California
16748,24131,Helly Hansen Men's Sevilla Softshell Jacket,Shipped,2024-04-02 11:13:00.000000 UTC,New South Wales
16748,24131,Helly Hansen Men's Sevilla Softshell Jacket,Shipped,2024-04-15 11:13:00.000000 UTC,New South Wales
1005,1436,Lucky Brand Women's Lana Cowl Neck Poncho,Cancelled,2024-02-13 07:51:00.000000 UTC,England
6620,9520,Casual Moments Women's Shawl Collar Set,Cancelled,2023-08-12 17:01:00.000000 UTC,Hubei
6620,9520,Casual Moments Women's Shawl Collar Set,Complete,2022-05-25 17:01:00.000000 UTC,Hubei
6620,9520,Casual Moments Women's Shawl Collar Set,Processing,2023-09-04 17:01:00.000000 UTC,Hubei
6620,9520,Casual Moments Women's Shawl Collar Set,Processing,2020-05-20 17:01:00.000000 UTC,Hubei
11374,16377,Carhartt Men's Signature Logo Short Sleeve T-Shirt,Complete,2024-04-16 17:10:00.000000 UTC,Guangdong
11374,16377,Carhartt Men's Signature Logo Short Sleeve T-Shirt,Shipped,2023-07-30 17:10:00.000000 UTC,Guangdong
11374,16377,Carhartt Men's Signature Logo Short Sleeve T-Shirt,Shipped,2019-11-14 17:10:00.000000 UTC,Guangdong
15158,21853,Akademiks Montana Canvas Men's Belted Cargo Pants,Complete,2023-06-14 06:39:00.000000 UTC,Incheon Metropolitan City
15158,21853,Akademiks Montana Canvas Men's Belted Cargo Pants,Complete,2022-10-15 06:39:00.000000 UTC,Incheon Metropolitan City
3223,4586,Miss Me Jeans Glam Cross Bootcut In DKRN,Processing,2023-09-12 12:16:00.000000 UTC,Comunidad de Madrid
3223,4586,Miss Me Jeans Glam Cross Bootcut In DKRN,Returned,2023-01-19 12:16:00.000000 UTC,Comunidad de Madrid
3445,4897,Lucky Brand Women's Charlie Straight Leg Jean,Shipped,2023-12-15 17:25:00.000000 UTC,Seoul
15185,21890,Louis Raphael Men's Comfort Waist Dress Pant,Cancelled,2023-07-11 17:44:00.000000 UTC,Gyeonggi-do
4165,5930,AN1225 Women's Solid Color Leggings - Hot Pink,Complete,2021-10-21 12:47:00.000000 UTC,Jilin
4165,5930,AN1225 Women's Solid Color Leggings - Hot Pink,Processing,2021-10-20 12:47:00.000000 UTC,Jilin
4165,5930,AN1225 Women's Solid Color Leggings - Hot Pink,Processing,2021-04-02 12:47:00.000000 UTC,Jilin
4165,5930,AN1225 Women's Solid Color Leggings - Hot Pink,Shipped,2023-01-23 12:47:00.000000 UTC,Jilin
10573,15218,La Leche Pullover Sport Bra - Gray/Pink 2XL,Processing,2022-08-04 02:07:00.000000 UTC,North Carolina
10573,15218,La Leche Pullover Sport Bra - Gray/Pink 2XL,Shipped,2020-02-13 02:07:00.000000 UTC,North Carolina
10573,15218,La Leche Pullover Sport Bra - Gray/Pink 2XL,Shipped,2022-09-13 02:07:00.000000 UTC,North Carolina
2259,3184,Eliza J Women's One Shoulder Twofer With Jacquard Party Dress,Cancelled,2023-10-14 04:40:00.000000 UTC,Andalucía
2259,3184,Eliza J Women's One Shoulder Twofer With Jacquard Party Dress,Cancelled,2023-03-05 04:40:00.000000 UTC,Andalucía
2259,3184,Eliza J Women's One Shoulder Twofer With Jacquard Party Dress,Processing,2023-04-16 04:40:00.000000 UTC,Andalucía
1612,2286,Mod-O-Doc Women's Slub Jersey Zip Hoodie,Shipped,2022-08-23 16:12:00.000000 UTC,New South Wales
3942,5617,AX Paris Wide Leg Floral Pant,Processing,2023-03-25 04:51:00.000000 UTC,Henan
11677,16795,Tri-Mountain Men's Big And Tall Glen Plaid Pattern Dress Shirt. 724,Cancelled,2024-04-22 00:33:00.000000 UTC,Henan
11677,16795,Tri-Mountain Men's Big And Tall Glen Plaid Pattern Dress Shirt. 724,Cancelled,2023-02-17 00:33:00.000000 UTC,Henan
12790,18393,Russell Athletic Men's Dri-Power Raglan Muscle,Cancelled,2024-03-05 00:42:00.000000 UTC,Guangdong
12790,18393,Russell Athletic Men's Dri-Power Raglan Muscle,Shipped,2023-05-26 00:42:00.000000 UTC,Guangdong
14284,20585,Wrangler Men's Cowboy Cut Slim Fit Jean,Cancelled,2023-03-19 10:09:00.000000 UTC,Seoul
4748,6783,Jessie G. Women's Low Rise Distressed Denim Shorts,Complete,2024-02-24 05:15:00.000000 UTC,Hebei
4748,6783,Jessie G. Women's Low Rise Distressed Denim Shorts,Processing,2024-01-22 05:15:00.000000 UTC,Hebei
8881,12758,Inches Off Plus Size Swimsuit with colorblocking,Returned,2023-09-29 04:11:00.000000 UTC,Shanghai
5698,8176,Evan Picone Water Color Pant Suit - 2 Piece,Cancelled,2023-09-09 05:57:00.000000 UTC,England
5897,8461,prAna Women's Kari Jacket,Cancelled,2021-01-16 00:32:00.000000 UTC,Shanxi
5897,8461,prAna Women's Kari Jacket,Complete,2022-09-02 00:32:00.000000 UTC,Shanxi
5897,8461,prAna Women's Kari Jacket,Processing,2020-05-07 00:32:00.000000 UTC,Shanxi
6114,8780,London Fog Women's Double-Breasted Belted Trench Coat,Cancelled,2020-02-16 06:46:00.000000 UTC,Texas
12199,17516,Brooklyn Industries Brooklyn Line Applique Adult Men's Full Zip Slim Fit Hoodie,Cancelled,2021-02-18 04:00:00.000000 UTC,Texas
12199,17516,Brooklyn Industries Brooklyn Line Applique Adult Men's Full Zip Slim Fit Hoodie,Shipped,2020-04-26 04:00:00.000000 UTC,Texas
13781,19842,Moda Essentials Men's 3 Button Blazer Sportcoat Jacket Striped Embroidered,Cancelled,2023-08-14 02:25:00.000000 UTC,Cataluña
13781,19842,Moda Essentials Men's 3 Button Blazer Sportcoat Jacket Striped Embroidered,Complete,2022-12-21 02:25:00.000000 UTC,Cataluña
13781,19842,Moda Essentials Men's 3 Button Blazer Sportcoat Jacket Striped Embroidered,Shipped,2021-03-04 02:25:00.000000 UTC,Cataluña
13781,19842,Moda Essentials Men's 3 Button Blazer Sportcoat Jacket Striped Embroidered,Shipped,2023-09-13 02:25:00.000000 UTC,Cataluña
18232,26241,Saxx Men's Kinetic Boxer,Cancelled,2022-06-09 07:46:00.000000 UTC,California
18232,26241,Saxx Men's Kinetic Boxer,Processing,2023-06-20 07:46:00.000000 UTC,California
19335,27851,Quiksilver Waterman Men's Cammofin Boardshort,Cancelled,2023-09-08 05:39:00.000000 UTC,Incheon Metropolitan City
19335,27851,Quiksilver Waterman Men's Cammofin Boardshort,Shipped,2023-05-05 05:39:00.000000 UTC,Incheon Metropolitan City
19887,28668,Plain Blank Baseball Hats Adjustable Velcro (25 Colors Available),Cancelled,2020-01-02 10:19:00.000000 UTC,Shanghai
6514,9372,Hanes Silk Reflections Women's Absolutely Ultra Sheer Control Top with Toe,Complete,2021-10-26 12:27:00.000000 UTC,Tennessee
6514,9372,Hanes Silk Reflections Women's Absolutely Ultra Sheer Control Top with Toe,Complete,2024-03-20 12:27:00.000000 UTC,Tennessee
6575,9459,Womens Pure Cashmere Ribbed Bed Socks Made in Scotland,Complete,2023-08-15 00:10:00.000000 UTC,Fujian
13932,20071,Paul Fredrick Madras Cotton Two-Button Sportcoat,Cancelled,2024-04-24 06:42:04.260016 UTC,Nordrhein-Westfalen
13932,20071,Paul Fredrick Madras Cotton Two-Button Sportcoat,Complete,2024-04-24 06:42:04.260016 UTC,Nordrhein-Westfalen
13932,20071,Paul Fredrick Madras Cotton Two-Button Sportcoat,Returned,2024-04-24 06:42:04.260016 UTC,Nordrhein-Westfalen
13932,20071,Paul Fredrick Madras Cotton Two-Button Sportcoat,Shipped,2024-04-24 06:42:04.260016 UTC,Nordrhein-Westfalen
15619,22510,Hudson Men's Byron Brushed Twill Straight Leg Pant,Complete,2023-11-18 09:16:00.000000 UTC,California
15619,22510,Hudson Men's Byron Brushed Twill Straight Leg Pant,Returned,2023-01-31 09:16:00.000000 UTC,California
15619,22510,Hudson Men's Byron Brushed Twill Straight Leg Pant,Shipped,2023-10-12 09:16:00.000000 UTC,California
15619,22510,Hudson Men's Byron Brushed Twill Straight Leg Pant,Shipped,2023-09-20 09:16:00.000000 UTC,California
18040,25969,Emporio Armani Men's Contrast Color Stretch Microfiber Trunk,Complete,2021-08-09 04:36:00.000000 UTC,Beijing
134,183,Hollister Womens Ribbed Tank Top Sleeveless Lace Trim Racer Back,Complete,2023-05-12 11:48:00.000000 UTC,Tianjin
134,183,Hollister Womens Ribbed Tank Top Sleeveless Lace Trim Racer Back,Processing,2022-08-19 11:48:00.000000 UTC,Tianjin
134,183,Hollister Womens Ribbed Tank Top Sleeveless Lace Trim Racer Back,Processing,2023-05-27 11:48:00.000000 UTC,Tianjin
134,183,Hollister Womens Ribbed Tank Top Sleeveless Lace Trim Racer Back,Returned,2023-07-14 11:48:00.000000 UTC,Tianjin
3354,4760,Cruel Girl Western Denim Jeans Womens Lowrise Relaxed CB51052003,Processing,2023-03-15 03:49:00.000000 UTC,Guangdong
4782,6839,American Apparel Unisex Dark Wash Denim Leisure Short,Processing,2023-06-24 08:28:00.000000 UTC,Chiba
6189,8887,Hanes Women's Control Top Reinforced Toe Silk Reflections Panty Hose,Processing,2024-03-16 07:29:00.000000 UTC,England
8095,11621,Back Support Cleavage Enhancing Slip Overbra Shapewear Overbra 4603,Processing,2024-01-11 02:32:00.000000 UTC,Arkansas
8095,11621,Back Support Cleavage Enhancing Slip Overbra Shapewear Overbra 4603,Processing,2024-03-16 02:32:00.000000 UTC,Arkansas
8095,11621,Back Support Cleavage Enhancing Slip Overbra Shapewear Overbra 4603,Processing,2024-04-12 02:32:00.000000 UTC,Arkansas
8123,11659,No Panty Line PromiseÂ® TactelÂ® Camisole,Processing,2023-02-24 06:31:00.000000 UTC,Arizona
10756,15471,Fruit of the Loom Women's 6-Pack Crew Socks,Processing,2024-04-15 01:47:00.000000 UTC,Tianjin
10756,15471,Fruit of the Loom Women's 6-Pack Crew Socks,Shipped,2022-07-22 01:47:00.000000 UTC,Tianjin
14625,21081,Lucky Brand Mens Men's 367 Classic Vintage Low Rise Boot Leg Jean,Processing,2021-10-28 12:01:00.000000 UTC,Incheon Metropolitan City
14625,21081,Lucky Brand Mens Men's 367 Classic Vintage Low Rise Boot Leg Jean,Shipped,2024-03-06 12:01:00.000000 UTC,Incheon Metropolitan City
14625,21081,Lucky Brand Mens Men's 367 Classic Vintage Low Rise Boot Leg Jean,Shipped,2022-11-17 12:01:00.000000 UTC,Incheon Metropolitan City
15729,22668,Allegra K Mens Elastic Waist Patch Pockets Stretchy Casual Capri Trousers Coffee Color W32,Complete,2022-06-14 09:34:00.000000 UTC,Hunan
15729,22668,Allegra K Mens Elastic Waist Patch Pockets Stretchy Casual Capri Trousers Coffee Color W32,Processing,2020-10-29 09:34:00.000000 UTC,Hunan
15729,22668,Allegra K Mens Elastic Waist Patch Pockets Stretchy Casual Capri Trousers Coffee Color W32,Processing,2021-05-08 09:34:00.000000 UTC,Hunan
16760,24151,Necessary Evil Marduk Mens Hooded Trenchcoat,Processing,2024-04-10 00:39:00.000000 UTC,Zhejiang
15484,22334,Kenneth Cole Reaction Men's Gabardine Modern Fit Flat Front Dress Pant,Returned,2020-10-18 04:24:00.000000 UTC,Jiangxi
19191,27651,Volcom Men's Radiant Long Sleeve Thrash Guard,Processing,2024-02-24 16:13:00.000000 UTC,Hunan
19191,27651,Volcom Men's Radiant Long Sleeve Thrash Guard,Returned,2024-02-26 16:13:00.000000 UTC,Hunan
19191,27651,Volcom Men's Radiant Long Sleeve Thrash Guard,Shipped,2024-03-06 16:13:00.000000 UTC,Hunan
19191,27651,Volcom Men's Radiant Long Sleeve Thrash Guard,Shipped,2024-02-17 16:13:00.000000 UTC,Hunan
3333,4738,7 For All Mankind Women's Dojo On Peak Jean,Cancelled,2024-04-08 04:59:00.000000 UTC,Minnesota
3333,4738,7 For All Mankind Women's Dojo On Peak Jean,Shipped,2022-11-04 04:59:00.000000 UTC,Minnesota
3333,4738,7 For All Mankind Women's Dojo On Peak Jean,Shipped,2021-08-01 04:59:00.000000 UTC,Minnesota
4303,6119,Ladies Orange Open Slit Front & Back Leggings,Shipped,2022-04-10 10:45:00.000000 UTC,Guangdong
7690,11059,Womens Seamless Stretch Hot Pants / Shorts by Level 33,Shipped,2023-08-01 05:11:00.000000 UTC,Gyeonggi-do
7690,11059,Womens Seamless Stretch Hot Pants / Shorts by Level 33,Shipped,2023-06-15 05:11:00.000000 UTC,Gyeonggi-do
10269,14784,Anti-Radiation Shield Maternity Dresses for Pregnant Women One Size Purple Clothes Code:8903188,Shipped,2019-04-25 15:45:00.000000 UTC,Rio Grande do Sul
10550,15185,Baby Be Mine Maternity/Nursing Nightgown Black,Cancelled,2023-03-15 17:24:00.000000 UTC,Fujian
10550,15185,Baby Be Mine Maternity/Nursing Nightgown Black,Cancelled,2021-08-02 17:24:00.000000 UTC,Fujian
10550,15185,Baby Be Mine Maternity/Nursing Nightgown Black,Shipped,2023-07-25 17:24:00.000000 UTC,Fujian
10550,15185,Baby Be Mine Maternity/Nursing Nightgown Black,Shipped,2020-10-18 17:24:00.000000 UTC,Fujian
10719,15420,Plus Size Smocked Empire Waist Kimono Top,Cancelled,2023-03-05 04:51:00.000000 UTC,Anhui
10719,15420,Plus Size Smocked Empire Waist Kimono Top,Shipped,2023-06-23 04:51:00.000000 UTC,Anhui
10719,15420,Plus Size Smocked Empire Waist Kimono Top,Shipped,2023-06-08 04:51:00.000000 UTC,Anhui
10719,15420,Plus Size Smocked Empire Waist Kimono Top,Shipped,2023-11-29 04:51:00.000000 UTC,Anhui
11275,16226,Gildan - 100% Cotton Long Sleeve T-Shirt. 5400,Shipped,2023-07-20 13:36:00.000000 UTC,Rio de Janeiro
11275,16226,Gildan - 100% Cotton Long Sleeve T-Shirt. 5400,Shipped,2023-12-12 13:36:00.000000 UTC,Rio de Janeiro
12842,18466,adidas Condivo 12 3/4 Pant (Blk/Wht),Cancelled,2023-03-21 07:20:00.000000 UTC,Minas Gerais
12842,18466,adidas Condivo 12 3/4 Pant (Blk/Wht),Cancelled,2023-07-04 07:20:00.000000 UTC,Minas Gerais
12842,18466,adidas Condivo 12 3/4 Pant (Blk/Wht),Complete,2022-10-05 07:20:00.000000 UTC,Minas Gerais
12842,18466,adidas Condivo 12 3/4 Pant (Blk/Wht),Shipped,2022-09-27 07:20:00.000000 UTC,Minas Gerais
12898,18558,Zoot Sports Unisex Adult Crx Recovery Tight,Processing,2020-09-23 04:46:00.000000 UTC,Michigan
12898,18558,Zoot Sports Unisex Adult Crx Recovery Tight,Shipped,2021-05-24 04:46:00.000000 UTC,Michigan
